78.4701	-23.7791	9.2238e+09
99.396	-99.9962	1.18716e+09
-26.9262	-30.6976	2.27855e+09
82.1717	-92.2919	1.20168e+09
27.5152	3.22882	1.01063e+10
27.6397	-48.8777	2.78577e+09
-16.9397	66.2746	1.97869e+10
-84.9553	91.0337	1.85778e+10
-18.5117	-81.8413	1.7375e+07
7.60942	27.6362	1.32238e+10
45.8643	72.801	2.94658e+10
79.5041	-60.7825	3.90722e+09
-74.8798	-86.4665	5.06956e+08
-66.9757	29.3092	7.54055e+09
-59.4109	6.28192	4.72301e+09
84.5097	-80.8828	2.1217e+09
33.0365	-99.5663	7.10819e+07
53.6704	-72.7287	1.70274e+09
45.3291	-5.39199	9.94284e+09
0.520405	56.0326	1.91053e+10
78.4701	-23.7791	9.2238e+09
99.396	-99.9962	1.18716e+09
-26.9262	-30.6976	2.27855e+09
40.4	-100	1.20222e+08
65.2549	-63.9397	2.90939e+09
-31.6391	-39.8833	1.40112e+09
-68.588	33.419	8.0936e+09
-14.0272	-53.4263	1.02526e+09
-18.5117	-81.8413	1.7375e+07
7.60942	27.6362	1.32238e+10
59.7436	-46.3746	4.60467e+09
79.5041	-60.7825	3.90722e+09
-74.8798	-86.4665	5.06956e+08
-76.8936	-15.6661	1.73309e+09
-77.8133	-41.8805	2.96419e+08
84.5097	-80.8828	2.1217e+09
33.0365	-99.5663	7.10819e+07
-2.9376	-72.5561	3.56688e+08
11.1179	-100	486292
14.9057	-22.493	5.17169e+09
87.5008	-47.9992	5.99354e+09
15.9969	-100	1.56586e+06
-84.9431	-66.271	6.39363e+07
40.4	-100	1.20222e+08
84.8581	-77.0531	2.47146e+09
-31.6391	-39.8833	1.40112e+09
-100	-27.2539	4.75307e+08
-100	-72.1446	3.75523e+08
-18.5117	-81.8413	1.7375e+07
55.6359	-100	2.90026e+08
0.00411132	-100	2.61984e+07
-7.83946	-96.3073	2.35567e+07
-74.8798	-86.4665	5.06956e+08
-84.9431	-66.271	6.39363e+07
83.6865	-89.9329	1.40118e+09
33.0365	-99.5663	7.10819e+07
-2.9376	-72.5561	3.56688e+08
11.1179	-100	486292
22.6698	-35.1749	4.016e+09
-66.309	-46.8965	2.95685e+08
15.9969	-100	1.56586e+06
-84.9431	-66.271	6.39363e+07
11.0356	-100	532800
84.8581	-77.0531	2.47146e+09
-36.7003	-46.8965	8.40023e+08
-100	-27.2539	4.75307e+08
-73.8816	-81.8581	3.2008e+08
-18.5117	-81.8413	1.7375e+07
-13.6439	-76.3335	1.24517e+08
0.00411132	-100	2.61984e+07
-7.83946	-96.3073	2.35567e+07
-17.3888	-100	1.45022e+08
-50.0037	-59.2674	1.52241e+08
-84.9431	-66.271	6.39363e+07
83.6865	-89.9329	1.40118e+09
11.1551	-100	465990
-100	-52.9557	3.15559e+06
11.1179	-100	486292
-75.4118	-53.0811	6.23819e+07
-37.2314	-82.0867	1.23173e+07
15.9969	-100	1.56586e+06
-62.894	-66.3758	470767
11.0356	-100	532800
99.3998	-99.0465	1.24805e+09
-100	-68.5548	2.58741e+08
-37.1397	-68.8898	7.45284e+07
-54.8358	-81.607	1.01568e+08
15.8021	-100	1.37808e+06
-13.6439	-76.3335	1.24517e+08
0.00411132	-100	2.61984e+07
-35.0677	-82.8165	1.10071e+07
-22.9898	-91.6903	4.42169e+07
-31.0603	-72.513	5.97468e+07
-100	-55.2251	1.48829e+07
90.5585	-100	9.56869e+08
11.1551	-100	465990
-95.0414	-51.8988	1.36603e+06
11.1179	-100	486292
-75.1932	-65.351	1.06963e+07
-70.772	-67.3001	1.08791e+07
-0.894107	-95.1006	966528
-62.894	-66.3758	470767
11.0356	-100	532800
100	-100	1.20354e+09
-87.955	-62.6117	3.40859e+07
-37.1397	-68.8898	7.45284e+07
-69.8519	-67.8343	1.17104e+07
15.8021	-100	1.37808e+06
30.877	-100	5.14589e+07
0.00411132	-100	2.61984e+07
-15.4629	-85.3793	4.56612e+06
-100	-52.1849	1.14443e+06
-31.0603	-72.513	5.97468e+07
-54.9933	-73.2779	6.25117e+06
11.1551	-100	465990
-95.0414	-51.8988	1.36603e+06
11.1179	-100	486292
-75.1932	-65.351	1.06963e+07
-70.772	-67.3001	1.08791e+07
-0.894107	-95.1006	966528
-62.894	-66.3758	470767
11.0356	-100	532800
35.5033	-81.6955	6.65961e+08
-93.097	-58.0856	1.39397e+07
-100	-57.4097	3.43603e+07
-55.5203	-70.3713	2005.19
15.8021	-100	1.37808e+06
-68.9516	-68.14	1.11828e+07
-30.0479	-83.6042	4.16938e+06
-15.4629	-85.3793	4.56612e+06
-11.4569	-88.3181	1.07441e+06
-64.2001	-69.9545	9.71518e+06
-54.9933	-73.2779	6.25117e+06
33.8849	-86.8465	4.17661e+08
11.1551	-100	465990
-60.1327	-67.9693	104792
11.1179	-100	486292
-97.3397	-54.4585	4.39181e+06
-71.4492	-65.0806	2.347e+06
10.4184	-98.8947	6985.45
-31.6612	-80.0664	315832
11.0356	-100	532800
67.4446	-100	4.72252e+08
-56.9098	-72.3232	5.69995e+06
-69.9749	-65.7365	2.39209e+06
-55.5203	-70.3713	2005.19
15.8021	-100	1.37808e+06
-29.3327	-85.1725	1.0213e+07
-30.0479	-83.6042	4.16938e+06
4.98687	-95.6424	749172
-11.4569	-88.3181	1.07441e+06
-63.8119	-67.2771	256451
-49.6866	-74.4413	2.11639e+06
33.8849	-86.8465	4.17661e+08
-4.74231	-92.9614	306634
-60.1327	-67.9693	104792
13.066	-100	12381.5
-97.3397	-54.4585	4.39181e+06
-70.8014	-65.35	2.31395e+06
10.4184	-98.8947	6985.45
-21.2028	-84.8344	124762
11.0356	-100	532800
67.1574	-100	4.67296e+08
-44.3696	-77.2859	3.79277e+06
-41.8133	-77.2708	839122
-55.5203	-70.3713	2005.19
15.8021	-100	1.37808e+06
10.6704	-100	765059
-30.0479	-83.6042	4.16938e+06
4.98687	-95.6424	749172
-11.8354	-88.5639	436872
0.275282	-94.6599	16187.6
-49.6866	-74.4413	2.11639e+06
33.8849	-86.8465	4.17661e+08
-4.74231	-92.9614	306634
-26.9792	-82.5652	18761.2
13.066	-100	12381.5
-67.0201	-66.8862	2.03049e+06
-21.6504	-86.1034	983869
10.4184	-98.8947	6985.45
-21.2028	-84.8344	124762
11.2398	-99.3229	5928.38
45.3684	-93.9202	3.42976e+08
-26.9881	-83.5785	641033
-5.26617	-92.25	14496
-55.5203	-70.3713	2005.19
15.8021	-100	1.37808e+06
10.6704	-100	765059
-30.0479	-83.6042	4.16938e+06
11.2418	-98.9441	110602
-33.6245	-79.3637	180682
0.275282	-94.6599	16187.6
-8.41524	-91.0328	62226.6
12.1664	-82.2526	2.56142e+08
-4.74231	-92.9614	306634
-26.9792	-82.5652	18761.2
13.066	-100	12381.5
-35.6163	-79.7225	487449
-16.0385	-87.6259	25538.3
10.4184	-98.8947	6985.45
-10.8952	-89.4625	46187
11.2398	-99.3229	5928.38
45.3684	-93.9202	3.42976e+08
10.3608	-98.7382	31644.1
-7.749	-91.0078	4732.73
-55.5203	-70.3713	2005.19
8.06464	-97.626	77087.1
10.6704	-100	765059
-30.0479	-83.6042	4.16938e+06
11.2418	-98.9441	110602
-34.4541	-79.0203	167978
0.275282	-94.6599	16187.6
-3.67279	-93.02	35254
12.1664	-82.2526	2.56142e+08
4.38802	-96.4614	20379.2
